rb1704,20170328,20170328,09:09:15,500,3519,84,3524,3505,3511,-1,35166,3519,3,3517,6,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:01,0,3519,84,3524,3505,3511,-1,35166,3519,3,3517,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:01,500,3519,84,3524,3505,3511,-1,35166,3519,3,3506,1,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:02,0,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:02,500,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:03,0,3519,84,3524,3505,3511,-1,35166,3519,3,3515,3,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:04,0,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:18,0,3519,84,3524,3505,3511,-1,35166,3519,3,3515,3,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:12:19,0,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:13:24,0,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:13:57,0,3519,84,3524,3505,3511,-1,35166,3519,3,3514,5,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:13:57,500,3519,84,3524,3505,3511,-1,35166,3519,3,3506,1,37583267900,2.95394e+06,3505,982,3513,
rb1704,20170328,20170328,09:13:58,0,3519,84,3524,3505,3511,-1,35166,3519,3,3507,8,37583267900,2.95394e+06,3505,982,3513,
