TF1709,20170303,20170303,02:07:27,500,97.73,68,97.875,97.71,97.875,-1,977815,97.745,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:12,0,97.73,68,97.875,97.71,97.875,-1,977815,97.745,3,97.72,4,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:12,500,97.73,68,97.875,97.71,97.875,-1,977815,97.755,3,97.72,4,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:31,500,97.73,68,97.875,97.71,97.875,-1,977815,97.835,1,97.72,4,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:32,0,97.73,68,97.875,97.71,97.875,-1,977815,97.8,1,97.72,4,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:32,500,97.73,68,97.875,97.71,97.875,-1,977815,97.775,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:33,0,97.73,68,97.875,97.71,97.875,-1,977815,97.77,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:33,500,97.73,68,97.875,97.71,97.875,-1,977815,97.77,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:34,0,97.73,68,97.875,97.71,97.875,-1,977815,97.765,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:35,500,97.73,68,97.875,97.71,97.875,-1,977815,97.765,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:36,0,97.73,68,97.875,97.71,97.875,-1,977815,97.76,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:41,0,97.73,68,97.875,97.71,97.875,-1,977815,97.765,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:45,500,97.73,68,97.875,97.71,97.875,-1,977815,97.76,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:46,500,97.73,68,97.875,97.71,97.875,-1,977815,97.765,4,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:47,0,97.73,68,97.875,97.71,97.875,-1,977815,97.765,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:48,500,97.73,68,97.875,97.71,97.875,-1,977815,97.76,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:56,500,97.73,68,97.875,97.71,97.875,-1,977815,97.76,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:57,0,97.73,68,97.875,97.71,97.875,-1,977815,97.76,2,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:08:58,500,97.73,68,97.875,97.71,97.875,-1,977815,97.76,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:05,500,97.73,68,97.875,97.71,97.875,-1,977815,97.765,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:09,500,97.73,68,97.875,97.71,97.875,-1,977815,97.83,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:10,0,97.73,68,97.875,97.71,97.875,-1,977815,97.815,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:10,500,97.73,68,97.875,97.71,97.875,-1,977815,97.815,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:11,0,97.73,68,97.875,97.71,97.875,-1,977815,97.785,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:11,500,97.73,68,97.875,97.71,97.875,-1,977815,97.78,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:12,0,97.73,68,97.875,97.71,97.875,-1,977815,97.78,2,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:12,500,97.73,68,97.875,97.71,97.875,-1,977815,97.775,3,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
TF1709,20170303,20170303,02:09:13,0,97.73,68,97.875,97.71,97.875,-1,977815,97.77,1,97.72,3,98.9696.62930,6.64915e+07,97.82,901,97.79,
