9999,038997,20170322,272233,705904,723593,
9999,038997,20170322,272233,705904,723873,
9999,038997,20170322,272233,705904,723233,
9999,038997,20170322,277490,705904,724388,
9999,038997,20170322,277490,705904,724328,
9999,038997,20170322,277490,705904,723288,
9999,038997,20170322,277490,705904,723728,
9999,038997,20170322,277490,705904,723968,
9999,038997,20170322,277490,705904,724288,
9999,038997,20170322,277490,705904,722978,
9999,038997,20170322,277490,705904,722808,
9999,038997,20170322,277490,705904,722868,
9999,038997,20170322,277490,705904,722518,
9999,038997,20170322,277490,705904,722238,
9999,038997,20170322,277490,705904,722808,
9999,038997,20170322,287187,705904,721941,
9999,038997,20170322,287187,705904,721891,
9999,038997,20170322,287187,705904,721671,
9999,038997,20170322,287187,705904,721691,
9999,038997,20170322,287187,705904,721991,
9999,038997,20170322,287187,705904,721371,
9999,038997,20170322,287187,705904,721721,
9999,038997,20170322,273406,705904,721556,
9999,038997,20170322,279429,705904,722810,
9999,038997,20170322,279429,705904,722900,
9999,038997,20170322,279429,705904,723580,
9999,038997,20170322,279429,705904,725290,
9999,038997,20170322,279429,705904,724230,
9999,038997,20170322,276945,705904,724050,
9999,038997,20170322,276945,705904,724740,
9999,038997,20170322,276945,705904,724970,
9999,038997,20170322,276945,705904,725360,
9999,038997,20170322,276945,705904,725290,
9999,038997,20170322,276945,705904,726070,
9999,038997,20170322,276945,705904,725570,
9999,038997,20170322,276945,705904,725330,
9999,038997,20170322,276945,705904,724330,
9999,038997,20170322,276945,705904,723870,
9999,038997,20170322,276945,705904,724270,
9999,038997,20170322,276945,705904,725040,
9999,038997,20170322,287204,705904,723965,
9999,038997,20170322,287204,705904,724345,
9999,038997,20170322,287204,705904,724015,
9999,038997,20170322,287204,705904,724375,
9999,038997,20170322,287204,705904,725745,
9999,038997,20170322,287204,705904,725315,
9999,038997,20170322,280213,705904,723903,
9999,038997,20170322,280213,705904,723063,
9999,038997,20170322,280213,705904,722993,
9999,038997,20170322,286167,705904,721947,
9999,038997,20170322,286167,705904,721157,
9999,038997,20170322,286167,705904,721147,
9999,038997,20170322,287175,705904,719641,
9999,038997,20170322,284007,705904,719532,
9999,038997,20170322,284007,705904,718832,
9999,038997,20170322,284007,705904,718542,
9999,038997,20170322,280030,705904,719136,
9999,038997,20170322,280030,705904,718681,
9999,038997,20170322,280030,705904,718491,
9999,038997,20170322,280030,705904,718671,
9999,038997,20170322,280030,705904,718806,
9999,038997,20170322,280030,705904,718336,
9999,038997,20170322,271604,705904,718090,
9999,038997,20170322,271541,705904,717724,
9999,038997,20170322,294063,705904,717653,
9999,038997,20170322,294063,705904,718053,
9999,038997,20170322,294063,705904,718293,
9999,038997,20170322,294063,705904,717733,
9999,038997,20170322,294063,705904,717783,
9999,038997,20170322,294063,705904,718143,
9999,038997,20170322,298211,705904,716887,
9999,038997,20170322,284234,705904,716941,
9999,038997,20170322,284234,705904,716321,
9999,038997,20170322,284234,705904,716151,
9999,038997,20170322,284234,705904,716311,
9999,038997,20170322,287645,705904,716336,
9999,038997,20170322,287645,705904,716076,
9999,038997,20170322,287645,705904,716336,
9999,038997,20170322,287645,705904,716236,
9999,038997,20170322,287645,705904,716126,
9999,038997,20170322,287645,705904,716256,
9999,038997,20170322,280556,705904,715893,
9999,038997,20170322,284502,705904,715850,
9999,038997,20170322,290655,705904,715658,
9999,038997,20170322,290655,705904,715548,
9999,038997,20170322,293731,705904,715960,
9999,038997,20170322,293731,705904,716165,
9999,038997,20170322,293731,705904,716010,
9999,038997,20170322,293731,705904,716305,
9999,038997,20170322,293731,705904,716200,
9999,038997,20170322,293731,705904,716310,
9999,038997,20170322,293731,705904,716570,
9999,038997,20170322,293731,705904,716415,
9999,038997,20170322,293731,705904,716590,
9999,038997,20170322,293731,705904,716440,
9999,038997,20170322,293731,705904,716275,
9999,038997,20170322,293731,705904,716185,
9999,038997,20170322,293731,705904,716320,
9999,038997,20170322,293731,705904,716170,
9999,038997,20170322,297586,705904,716166,
9999,038997,20170322,297586,705904,716356,
9999,038997,20170322,297586,705904,716131,
9999,038997,20170322,297586,705904,716426,
9999,038997,20170322,297586,705904,716401,
9999,038997,20170322,297586,705904,716371,
9999,038997,20170322,297586,705904,716636,
9999,038997,20170322,297586,705904,716581,
9999,038997,20170322,297586,705904,716371,
9999,038997,20170322,297586,705904,716461,
9999,038997,20170322,297586,705904,716376,
9999,038997,20170322,297586,705904,716651,
9999,038997,20170322,297586,705904,716686,
9999,038997,20170322,291529,705904,716560,
9999,038997,20170322,291529,705904,716725,
9999,038997,20170322,291529,705904,716820,
9999,038997,20170322,291529,705904,716965,
9999,038997,20170322,291529,705904,716770,
9999,038997,20170322,291466,705904,716758,
9999,038997,20170322,291466,705904,716893,
9999,038997,20170322,291466,705904,716863,
9999,038997,20170322,291466,705904,716993,
9999,038997,20170322,291466,705904,717163,
9999,038997,20170322,291466,705904,716963,
9999,038997,20170322,291466,705904,716963,
9999,038997,20170322,291466,705904,717333,
9999,038997,20170322,291466,705904,716838,
9999,038997,20170322,291466,705904,716878,
9999,038997,20170322,291466,705904,716983,
9999,038997,20170322,291466,705904,716923,
9999,038997,20170322,291466,705904,716953,
9999,038997,20170322,291466,705904,716798,
9999,038997,20170322,291466,705904,716748,
9999,038997,20170322,291466,705904,716768,
9999,038997,20170322,291466,705904,716268,
9999,038997,20170322,291466,705904,716253,
9999,038997,20170322,297965,705904,715873,
9999,038997,20170322,303582,705904,715833,
9999,038997,20170322,303582,705904,715958,
9999,038997,20170322,303582,705904,715983,
9999,038997,20170322,303582,705904,715963,
9999,038997,20170322,303582,705904,716038,
9999,038997,20170322,290228,705904,715908,
9999,038997,20170322,290228,705904,715693,
9999,038997,20170322,290228,705904,715533,
9999,038997,20170322,290228,705904,715688,
9999,038997,20170322,290228,705904,715783,
9999,038997,20170322,290228,705904,715673,
9999,038997,20170322,290228,705904,715623,
9999,038997,20170322,290228,705904,715628,
9999,038997,20170322,290228,705904,715678,
9999,038997,20170322,290228,705904,715708,
9999,038997,20170322,290228,705904,715803,
9999,038997,20170322,290228,705904,715998,
9999,038997,20170322,290228,705904,716018,
9999,038997,20170322,290228,705904,716078,
9999,038997,20170322,290228,705904,715993,
9999,038997,20170322,290228,705904,715818,
9999,038997,20170322,290228,705904,715928,
9999,038997,20170322,290228,705904,715988,
9999,038997,20170322,290228,705904,716023,
9999,038997,20170322,290228,705904,715988,
9999,038997,20170322,290228,705904,715888,
9999,038997,20170322,290228,705904,715838,
9999,038997,20170322,290228,705904,715708,
9999,038997,20170322,290228,705904,715758,
9999,038997,20170322,290228,705904,715588,
9999,038997,20170322,290228,705904,715623,
9999,038997,20170322,290228,705904,715668,
9999,038997,20170322,290228,705904,715603,
9999,038997,20170322,290228,705904,715938,
9999,038997,20170322,290228,705904,715763,
9999,038997,20170322,290228,705904,716328,
9999,038997,20170322,290228,705904,716188,
9999,038997,20170322,290228,705904,716143,
9999,038997,20170322,290228,705904,716528,
9999,038997,20170322,290228,705904,716563,
9999,038997,20170322,290228,705904,716293,
9999,038997,20170322,290228,705904,716553,
9999,038997,20170322,290228,705904,716363,
9999,038997,20170322,290228,705904,716413,
9999,038997,20170322,290228,705904,716398,
9999,038997,20170322,290228,705904,716578,
9999,038997,20170322,290228,705904,716288,
9999,038997,20170322,290228,705904,716488,
9999,038997,20170322,290228,705904,716303,
9999,038997,20170322,290228,705904,716423,
9999,038997,20170322,290228,705904,716318,
9999,038997,20170322,290228,705904,716508,
9999,038997,20170322,290228,705904,716423,
9999,038997,20170322,290228,705904,716468,
9999,038997,20170322,290228,705904,716428,
9999,038997,20170322,290228,705904,716533,
9999,038997,20170322,290228,705904,716423,
9999,038997,20170322,290228,705904,716828,
9999,038997,20170322,290228,705904,716718,
9999,038997,20170322,290228,705904,716508,
9999,038997,20170322,290228,705904,716168,
9999,038997,20170322,294151,705904,715995,
9999,038997,20170322,294151,705904,715920,
9999,038997,20170322,294151,705904,716070,
9999,038997,20170322,294151,705904,716045,
9999,038997,20170322,294151,705904,716145,
9999,038997,20170322,294151,705904,715740,
9999,038997,20170322,294151,705904,715805,
9999,038997,20170322,294151,705904,715910,
9999,038997,20170322,294151,705904,715900,
9999,038997,20170322,294151,705904,716285,
9999,038997,20170322,294151,705904,716290,
9999,038997,20170322,294151,705904,716455,
9999,038997,20170322,294151,705904,716320,
9999,038997,20170322,294151,705904,716450,
9999,038997,20170322,294151,705904,716515,
9999,038997,20170322,294151,705904,716770,
9999,038997,20170322,294151,705904,717025,
9999,038997,20170322,294151,705904,717365,
9999,038997,20170322,294151,705904,717540,
9999,038997,20170322,294151,705904,717705,
9999,038997,20170322,294151,705904,717750,
9999,038997,20170322,294151,705904,717840,
9999,038997,20170322,294151,705904,717860,
9999,038997,20170322,294151,705904,717955,
9999,038997,20170322,294151,705904,717895,
9999,038997,20170322,294151,705904,717970,
9999,038997,20170322,294151,705904,717995,
9999,038997,20170322,294151,705904,717980,
9999,038997,20170322,294151,705904,718175,
9999,038997,20170322,294151,705904,718035,
9999,038997,20170322,294151,705904,717970,
9999,038997,20170322,294151,705904,717795,
9999,038997,20170322,294151,705904,717830,
9999,038997,20170322,294151,705904,717810,
9999,038997,20170322,294151,705904,718035,
9999,038997,20170322,294151,705904,717880,
9999,038997,20170322,294151,705904,718030,
9999,038997,20170322,294151,705904,718025,
9999,038997,20170322,294151,705904,718195,
9999,038997,20170322,294151,705904,718230,
9999,038997,20170322,294151,705904,717925,
9999,038997,20170322,296113,705904,717834,
9999,038997,20170322,296113,705904,717639,
9999,038997,20170322,296113,705904,717669,
9999,038997,20170322,296113,705904,717589,
9999,038997,20170322,296113,705904,717344,
9999,038997,20170322,296113,705904,717389,
9999,038997,20170322,296113,705904,717299,
9999,038997,20170322,296113,705904,717409,
9999,038997,20170322,296113,705904,717629,
9999,038997,20170322,296113,705904,717534,
9999,038997,20170322,296113,705904,717404,
9999,038997,20170322,296113,705904,717549,
9999,038997,20170322,296113,705904,717509,
9999,038997,20170322,296113,705904,717544,
9999,038997,20170322,296113,705904,717589,
9999,038997,20170322,296113,705904,717559,
9999,038997,20170322,296113,705904,717649,
9999,038997,20170322,296113,705904,717704,
9999,038997,20170322,296113,705904,717619,
9999,038997,20170322,296113,705904,717634,
9999,038997,20170322,296113,705904,717699,
9999,038997,20170322,296113,705904,717859,
9999,038997,20170322,296113,705904,717879,
9999,038997,20170322,296113,705904,717979,
9999,038997,20170322,296113,705904,717979,
9999,038997,20170322,296113,705904,717889,
9999,038997,20170322,296113,705904,718049,
9999,038997,20170322,296113,705904,718604,
9999,038997,20170322,296113,705904,718219,
9999,038997,20170322,296113,705904,718419,
9999,038997,20170322,296113,705904,718054,
9999,038997,20170322,296113,705904,718119,
9999,038997,20170322,296113,705904,718104,
9999,038997,20170322,296113,705904,717909,
9999,038997,20170322,296113,705904,717994,
9999,038997,20170322,296113,705904,717849,
9999,038997,20170322,296113,705904,717969,
9999,038997,20170322,296113,705904,717924,
9999,038997,20170322,296113,705904,717849,
9999,038997,20170322,296113,705904,717734,
9999,038997,20170322,296113,705904,717809,
9999,038997,20170322,296113,705904,717759,
9999,038997,20170322,296113,705904,717514,
9999,038997,20170322,296113,705904,717534,
9999,038997,20170322,296113,705904,717589,
9999,038997,20170322,296113,705904,718059,
9999,038997,20170322,296113,705904,718009,
9999,038997,20170322,296113,705904,718199,
9999,038997,20170322,296113,705904,718484,
9999,038997,20170322,296113,705904,718259,
9999,038997,20170322,296113,705904,717964,
9999,038997,20170322,296113,705904,718059,
9999,038997,20170322,296113,705904,717814,
9999,038997,20170322,296113,705904,718014,
9999,038997,20170322,296113,705904,718294,
9999,038997,20170322,296113,705904,718279,
9999,038997,20170322,296113,705904,718229,
9999,038997,20170322,296113,705904,718214,
9999,038997,20170322,296113,705904,718239,
9999,038997,20170322,296113,705904,718254,
9999,038997,20170322,296113,705904,718119,
9999,038997,20170322,296113,705904,718339,
9999,038997,20170322,296113,705904,718409,
9999,038997,20170322,296113,705904,718674,
9999,038997,20170322,296113,705904,718394,
9999,038997,20170322,296113,705904,718534,
9999,038997,20170322,296113,705904,718389,
9999,038997,20170322,296113,705904,718534,
9999,038997,20170322,296113,705904,718339,
9999,038997,20170322,296113,705904,718459,
9999,038997,20170322,296113,705904,718459,
9999,038997,20170322,296113,705904,718159,
9999,038997,20170322,296113,705904,718224,
9999,038997,20170322,296113,705904,718119,
9999,038997,20170322,296113,705904,717904,
9999,038997,20170322,296113,705904,717789,
9999,038997,20170322,298075,705904,717753,
9999,038997,20170322,291998,705904,717835,
9999,038997,20170322,291998,705904,717765,
9999,038997,20170322,291998,705904,717770,
9999,038997,20170322,291998,705904,717735,
9999,038997,20170322,291998,705904,717670,
9999,038997,20170322,291998,705904,717635,
9999,038997,20170322,291998,705904,717670,
9999,038997,20170322,291998,705904,717700,
9999,038997,20170322,291998,705904,717590,
9999,038997,20170322,291998,705904,717775,
9999,038997,20170322,291998,705904,717550,
9999,038997,20170322,291998,705904,717430,
9999,038997,20170322,291998,705904,717435,
9999,038997,20170322,295922,705904,717282,
9999,038997,20170322,295922,705904,717447,
9999,038997,20170322,295922,705904,717522,
9999,038997,20170322,295922,705904,717437,
9999,038997,20170322,295922,705904,717642,
9999,038997,20170322,295922,705904,717512,
9999,038997,20170322,295922,705904,717132,
9999,038997,20170322,295922,705904,717192,
9999,038997,20170322,295922,705904,717107,
9999,038997,20170322,295922,705904,716987,
9999,038997,20170322,295922,705904,717087,
9999,038997,20170322,295922,705904,717232,
9999,038997,20170322,295922,705904,717252,
9999,038997,20170322,295922,705904,717262,
9999,038997,20170322,295922,705904,717307,
9999,038997,20170322,295922,705904,716982,
9999,038997,20170322,295922,705904,717157,
9999,038997,20170322,295922,705904,717282,
9999,038997,20170322,295922,705904,717107,
9999,038997,20170322,295922,705904,716882,
9999,038997,20170322,295922,705904,716847,
9999,038997,20170322,295922,705904,716942,
9999,038997,20170322,295922,705904,716907,
9999,038997,20170322,295922,705904,716897,
9999,038997,20170322,295922,705904,716647,
9999,038997,20170322,295922,705904,716792,
9999,038997,20170322,295922,705904,716782,
9999,038997,20170322,295922,705904,716722,
9999,038997,20170322,295922,705904,716887,
9999,038997,20170322,295922,705904,716867,
9999,038997,20170322,295922,705904,716952,
9999,038997,20170322,295922,705904,716952,
