交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,8.21,8.34,8.17,8.22,1.79769e+308,7878206,6.50824e+07,8.21,14800,8.22,49571,8.2,17849,8.23,22100,8.19,69955,8.24,16700,8.18,63000,8.25,25901,8.17,50300,8.26,20700,1.79769e+308,9223372036854775807
20161221,13:43:27,0,8.21,8.34,8.17,8.22,1.79769e+308,7880206,6.50988e+07,8.21,12800,8.22,49571,8.2,31049,8.23,22100,8.19,69955,8.24,16700,8.18,63000,8.25,25901,8.17,50300,8.26,20700,1.79769e+308,9223372036854775807
