交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,6.59,6.6,6.26,6.29,1.79769e+308,78916914,5.07791e+08,6.55,1641600,6.59,193700,6.54,78900,6.6,1978501,6.53,172004,6.61,272100,6.52,245800,6.62,411200,6.51,171408,6.63,169900,1.79769e+308,9223372036854775807
20161221,13:43:27,0,6.59,6.6,6.26,6.29,1.79769e+308,78980414,5.0821e+08,6.56,9500,6.59,135300,6.55,1636100,6.6,1978501,6.54,60300,6.61,272100,6.53,168604,6.62,401200,6.52,242400,6.63,169900,1.79769e+308,9223372036854775807
