交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,8.64,8.66,8.4,8.46,1.79769e+308,37838988,3.2228e+08,8.64,234900,8.65,162500,8.63,113000,8.66,351800,8.62,210081,8.67,537700,8.61,124500,8.68,617200,8.6,269500,8.69,510400,1.79769e+308,9223372036854775807
20161221,13:43:27,0,8.64,8.66,8.4,8.46,1.79769e+308,37841088,3.22298e+08,8.64,239200,8.65,162700,8.63,113000,8.66,352600,8.62,210081,8.67,537700,8.61,124500,8.68,616600,8.6,269500,8.69,510400,1.79769e+308,9223372036854775807
