交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,15.33,15.45,15.08,15.1,1.79769e+308,2660262,4.04736e+07,15.32,500,15.33,5800,15.31,10252,15.34,6000,15.3,201000,15.35,12700,15.29,5000,15.36,5174,15.28,1600,15.37,2100,1.79769e+308,9223372036854775807
