交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,29.07,29.38,26.88,27.15,1.79769e+308,56542395,1.5846e+09,29.07,10200,29.09,2600,29.06,2100,29.1,2700,29.05,27700,29.11,18400,29.04,30300,29.12,26700,29.03,30500,29.13,8200,1.79769e+308,9223372036854775807
20161221,13:43:27,0,29.09,29.38,26.88,27.15,1.79769e+308,56553195,1.58492e+09,29.07,9400,29.09,4900,29.06,2100,29.1,8900,29.05,28700,29.11,19400,29.04,30300,29.12,27700,29.03,27700,29.13,5200,1.79769e+308,9223372036854775807
