交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,9.75,9.79,9.52,9.58,1.79769e+308,12889423,1.24579e+08,9.73,27900,9.75,1700,9.72,60200,9.76,89700,9.71,900,9.77,344700,9.7,12000,9.78,85000,9.69,9000,9.79,237400,1.79769e+308,9223372036854775807
20161221,13:43:27,0,9.76,9.79,9.52,9.58,1.79769e+308,12893723,1.2462e+08,9.73,27900,9.76,89800,9.72,60200,9.77,346700,9.71,900,9.78,85000,9.7,12000,9.79,237400,9.69,9000,9.8,184000,1.79769e+308,9223372036854775807
