交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:27,0,6.25,6.29,6.23,6.24,1.79769e+308,1935300,1.21138e+07,6.25,19200,6.26,26600,6.24,46800,6.27,70900,6.23,39700,6.28,177300,6.22,39400,6.29,146979,6.21,25200,6.3,208000,1.79769e+308,9223372036854775807
