交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,8.46,8.61,8.43,8.55,1.79769e+308,26092649,2.21535e+08,8.46,115150,8.47,181700,8.45,193414,8.48,147180,8.44,366236,8.49,23761,8.43,471767,8.5,171700,8.42,352800,8.51,36200,1.79769e+308,9223372036854775807
20161221,13:43:27,0,8.47,8.61,8.43,8.55,1.79769e+308,26102649,2.2162e+08,8.46,115150,8.47,171700,8.45,193414,8.48,147180,8.44,368136,8.49,23761,8.43,471767,8.5,172000,8.42,352800,8.51,36200,1.79769e+308,9223372036854775807
