交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,7.26,7.34,6.86,6.89,1.79769e+308,139520008,9.97287e+08,7.25,690768,7.26,1400,7.24,254600,7.27,277058,7.23,577500,7.28,1103801,7.22,275700,7.29,1042700,7.21,365400,7.3,2080700,1.79769e+308,9223372036854775807
20161221,13:43:27,0,7.26,7.34,6.86,6.89,1.79769e+308,139521808,9.973e+08,7.26,300,7.27,289858,7.25,690768,7.28,1103801,7.24,256000,7.29,1042700,7.23,577500,7.3,2080700,7.22,274700,7.31,474600,1.79769e+308,9223372036854775807
