交易日,最后修改时间,最后修改毫秒,最新价,最高价,最低价,今开盘,今收盘,数量,成交金额,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,成交笔数
20161221,13:43:24,0,16.74,16.87,16.7,16.82,1.79769e+308,2482013,4.16299e+07,16.73,4000,16.74,100,16.72,10900,16.75,5600,16.71,66900,16.76,1500,16.7,76600,16.77,2400,16.69,15200,16.78,25454,1.79769e+308,9223372036854775807
