IH1705,20170324,20170324,00:59:10,500,2359.8,357,2368.8,2334,2339,-1,703892,2359.8,1,2356.4,3,2564.22098.21018,2.51289e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:47,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2357,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:48,0,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:48,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2357,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:49,0,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:49,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356.8,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:50,0,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:50,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356.8,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:51,0,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:51,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2357.2,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:52,0,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2356,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
IH1705,20170324,20170323,21:23:52,500,2358.8,272,2360.8,2334,2339,-1,702615,2358.6,1,2357.2,1,2564.22098.2980,1.91111e+08,2332.6,830,2331.2,
