9999,038997,20170323,282452,719993,739588,
9999,038997,20170323,282452,719993,739908,
9999,038997,20170323,294295,719993,739849,
9999,038997,20170323,294295,719993,739359,
9999,038997,20170323,294295,719993,739299,
9999,038997,20170323,294295,719993,739439,
9999,038997,20170323,294295,719993,738769,
9999,038997,20170323,294295,719993,738859,
9999,038997,20170323,294295,719993,739974,
9999,038997,20170323,294295,719993,740059,
9999,038997,20170323,294295,719993,740139,
9999,038997,20170323,294295,719993,739739,
9999,038997,20170323,294295,719993,739419,
9999,038997,20170323,294295,719993,739184,
9999,038997,20170323,294295,719993,739529,
9999,038997,20170323,294295,719993,739364,
9999,038997,20170323,294295,719993,738619,
9999,038997,20170323,294295,719993,738669,
9999,038997,20170323,294295,719993,738589,
9999,038997,20170323,294295,719993,738084,
9999,038997,20170323,294295,719993,737864,
9999,038997,20170323,294295,719993,737049,
9999,038997,20170323,294295,719993,736729,
9999,038997,20170323,297990,719993,736232,
9999,038997,20170323,300156,719993,735623,
9999,038997,20170323,303851,719993,735766,
9999,038997,20170323,350361,719993,736066,
9999,038997,20170323,350361,719993,735316,
9999,038997,20170323,357310,719993,735055,
9999,038997,20170323,373505,719993,734777,
9999,038997,20170323,385419,719993,734700,
9999,038997,20170323,391377,719993,734974,
9999,038997,20170323,397334,719993,735293,
9999,038997,20170323,305138,719993,735196,
9999,038997,20170323,314790,719993,735044,
9999,038997,20170323,318028,719993,735111,
9999,038997,20170323,318028,719993,735106,
9999,038997,20170323,321265,719993,735059,
9999,038997,20170323,321265,719993,735059,
9999,038997,20170323,321265,719993,735109,
9999,038997,20170323,321265,719993,734944,
9999,038997,20170323,321265,719993,734919,
9999,038997,20170323,321265,719993,734934,
9999,038997,20170323,321265,719993,735329,
9999,038997,20170323,321265,719993,735034,
9999,038997,20170323,321265,719993,735084,
9999,038997,20170323,323207,719993,734999,
9999,038997,20170323,323207,719993,735049,
9999,038997,20170323,323207,719993,734949,
9999,038997,20170323,323207,719993,734904,
9999,038997,20170323,323195,719993,734278,
9999,038997,20170323,323195,719993,734478,
9999,038997,20170323,323195,719993,734283,
9999,038997,20170323,323195,719993,734058,
