i1707,20170310,20170309,23:54:05,500,632.5,16,632.5,631,631,-1,63231.3,638,7,634,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170309,23:59:00,0,632.5,16,632.5,631,631,-1,63231.3,638,6,634,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170309,23:59:20,0,632.5,16,632.5,631,631,-1,63231.3,638,6,634,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170309,23:59:23,0,632.5,16,632.5,631,631,-1,63231.3,638,7,634,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,02:59:24,0,632.5,16,632.5,631,631,-1,63231.3,638,7,634,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:52:45,500,632.5,16,632.5,631,631,-1,63231.3,636,6,633,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:52:48,0,632.5,16,632.5,631,631,-1,63231.3,636,6,633,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:52:48,500,632.5,16,632.5,631,631,-1,63231.3,636,6,633,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:52:51,0,632.5,16,632.5,631,631,-1,63231.3,636,6,633,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:52:59,0,632.5,16,632.5,631,631,-1,63231.3,640,1,633,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:01,0,632.5,16,632.5,631,631,-1,63231.3,640,2,633,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:07,0,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:07,500,632.5,16,632.5,631,631,-1,63231.3,640,2,633,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:08,0,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:11,500,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:29,0,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,1,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:36,0,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,2,680580334,1.0117e+06,625,334,630,
i1707,20170310,20170310,01:53:43,500,632.5,16,632.5,631,631,-1,63231.3,640,2,633.5,1,680580334,1.0117e+06,625,334,630,
