IC1706,20170324,20170324,00:56:02,500,6400.4,1294,6413.8,6318.8,6324.4,-1,1.27275e+06,6402.4,1,6400.2,1,6936.25675.410262,1.64694e+09,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:04,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6367.4,1,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:06,0,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368,2,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:06,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6367.2,2,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:07,0,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6367.4,1,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:08,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6367.8,1,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:09,0,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368,3,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:09,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368.2,2,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:11,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368.8,2,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:12,0,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368,3,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:12,500,6365.8,639,6365.8,6318.8,6324.4,-1,1.26806e+06,6369,4,6368.2,1,6936.25675.410187,8.10291e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:13,0,6368.2,640,6368.2,6318.8,6324.4,-1,1.26807e+06,6369,4,6367.8,1,6936.25675.410188,8.11564e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:13,500,6368.2,640,6368.2,6318.8,6324.4,-1,1.26807e+06,6368.8,1,6364.6,1,6936.25675.410188,8.11564e+08,6320.2,10292,6305.8,
IC1706,20170324,20170323,17:36:14,0,6368.2,640,6368.2,6318.8,6324.4,-1,1.26807e+06,6368.6,1,6367.2,2,6936.25675.410188,8.11564e+08,6320.2,10292,6305.8,
